stock_code,stock_name,price,last_close,open,volume,change_amt,change_pct,high,low,amount_wan,turnover_pct,pe_ttm,amplitude_pct,mcap_yi,float_mcap_yi,pb,limit_up,limit_down,vol_ratio
002851,麦格米特,126.05,135.49,140.00,32182200.0,-9.44,-6.97,140.91,123.50,419894,7.03,478.60,12.85,577.42,733.14,8.17,149.04,121.94,1.17
002852,道道全,7.96,8.01,8.01,4054700.0,-0.05,-0.62,8.08,7.89,3238,1.42,18.89,2.37,22.75,27.38,1.24,8.81,7.21,0.79
002853,皮阿诺,24.23,25.15,25.30,1805400.0,-0.92,-3.66,25.33,24.16,4449,1.40,-96.63,4.65,31.19,44.32,4.98,27.67,22.64,0.52
002855,捷荣技术,11.57,12.23,12.31,9660300.0,-0.66,-5.40,12.33,11.55,11435,3.92,-6.77,6.38,28.49,28.51,13.76,13.45,11.01,1.05
002856,*ST美芝,22.26,21.20,21.20,10147700.0,1.06,5.00,22.26,20.90,22365,8.19,-15.46,6.42,27.58,30.12,-59.19,22.26,20.14,0.90
002857,三晖电气,19.78,21.98,21.96,10420200.0,-2.20,-10.01,22.19,19.78,21609,8.10,-49.49,10.96,25.43,25.84,5.54,24.18,19.78,2.28
002858,力盛体育,13.22,13.65,13.64,5811000.0,-0.43,-3.15,13.74,13.22,7808,3.94,-349.66,3.81,19.49,24.68,2.93,15.02,12.29,0.90
002859,洁美科技,69.20,69.82,71.55,31960800.0,-0.62,-0.89,75.66,68.61,227927,7.87,127.61,10.10,280.88,298.41,9.87,76.80,62.84,1.48
002860,星帅尔,13.03,13.87,13.83,15100300.0,-0.84,-6.06,13.86,13.00,20028,4.39,23.85,6.20,44.82,45.88,2.05,15.26,12.48,0.98
002861,瀛通通讯,17.75,18.49,18.49,6199100.0,-0.74,-4.00,18.98,17.49,11165,4.13,-41.37,8.06,26.65,33.07,3.20,20.34,16.64,1.13
002862,实丰文化,16.49,16.88,16.96,3115500.0,-0.39,-2.31,17.09,16.36,5191,2.47,-16.27,4.32,20.82,27.70,9.51,18.57,15.19,0.99
002863,今飞凯达,4.96,5.05,5.05,10512600.0,-0.09,-1.78,5.09,4.94,5268,1.75,46.47,2.97,29.73,29.73,1.05,5.56,4.55,0.89
002864,盘龙药业,28.78,28.65,28.64,1466600.0,0.13,0.45,29.14,28.43,4220,1.99,35.24,2.48,21.21,30.59,1.79,31.52,25.79,0.78
002865,钧达股份,77.05,84.09,83.50,14646900.0,-7.04,-8.37,84.14,75.90,116135,6.55,-18.51,9.80,172.23,239.83,5.95,92.50,75.68,0.85
002866,传艺科技,19.86,20.46,20.57,7975800.0,-0.60,-2.93,20.64,19.74,16016,4.40,92.60,4.40,35.99,57.50,2.75,22.51,18.41,0.78
002867,周大生,12.60,12.40,12.35,8138000.0,0.20,1.61,12.65,12.30,10207,0.75,11.95,2.82,135.97,136.77,2.02,13.64,11.16,1.29
002868,绿康生化,28.47,29.52,29.37,2778800.0,-1.05,-3.56,29.70,28.45,8001,2.60,-42.65,4.23,30.46,44.25,63.65,32.47,26.57,0.84
002869,金溢科技,18.07,18.53,18.54,3457000.0,-0.46,-2.48,18.77,17.76,6238,2.19,-21.63,5.45,28.46,31.97,1.59,20.38,16.68,1.07
002870,香山股份,40.70,43.12,42.96,5868200.0,-2.42,-5.61,42.99,40.23,24238,4.52,86.95,6.40,52.80,53.75,3.32,47.43,38.81,1.17
002871,伟隆股份,20.12,20.85,21.27,8176200.0,-0.73,-3.50,21.59,19.95,17076,5.48,38.60,7.87,30.03,50.67,4.33,22.94,18.77,1.41
002872,ST天圣,5.40,5.52,5.51,5911600.0,-0.12,-2.17,5.51,5.31,3194,2.75,-32.53,3.62,11.61,17.17,0.88,5.80,5.24,1.28
002873,新天药业,8.71,8.75,8.73,6767800.0,-0.04,-0.46,8.91,8.62,5909,2.82,252.54,3.31,20.88,21.26,1.70,9.63,7.88,1.14
002875,安奈儿,20.60,21.59,21.74,6071900.0,-0.99,-4.59,21.74,20.51,12802,3.33,-56.27,5.70,37.58,43.88,7.10,23.75,19.43,1.17
002876,三利谱,27.22,29.25,29.25,6738300.0,-2.03,-6.94,29.31,27.13,18797,4.52,93.22,7.45,40.54,47.33,1.97,32.18,26.33,1.11
002877,智能自控,7.92,8.32,8.30,8797300.0,-0.40,-4.81,8.34,7.86,7097,3.66,117.94,5.77,19.05,28.18,2.32,9.15,7.49,0.93
002878,元隆雅图,15.99,15.70,15.71,26692000.0,0.29,1.85,16.38,15.65,42882,11.32,-112.91,4.65,37.72,41.89,3.35,17.27,14.13,1.94
002879,长缆科技,15.85,16.19,16.10,4885400.0,-0.34,-2.10,16.31,15.71,7802,3.56,23.07,3.71,21.73,30.61,1.82,17.81,14.57,1.00
002880,卫光生物,25.22,24.97,24.90,1270800.0,0.25,1.00,25.69,24.68,3193,0.56,24.49,4.04,57.20,57.20,2.39,27.47,22.47,1.13
002881,美格智能,45.44,49.54,49.00,18241500.0,-4.10,-8.28,49.04,45.44,85633,10.03,95.92,7.27,82.67,137.23,5.03,54.49,44.59,0.87
002882,金龙羽,22.65,23.35,23.32,3152900.0,-0.70,-3.00,23.45,22.53,7198,1.28,126.58,3.94,55.90,98.05,4.62,25.69,21.02,0.73
002883,*ST中设,9.37,9.52,9.52,2827300.0,-0.15,-1.58,9.63,9.33,2682,1.84,-74.21,3.15,14.37,14.63,3.12,10.00,9.04,0.80
002884,凌霄泵业,16.51,16.37,16.37,2297000.0,0.14,0.86,16.68,16.23,3787,0.84,13.17,2.75,45.08,59.05,2.74,18.01,14.73,1.00
002885,京泉华,44.20,48.04,49.04,34581400.0,-3.84,-7.99,49.60,43.41,157179,14.58,123.70,12.89,104.87,119.75,7.76,52.84,43.24,1.15
002886,沃特股份,28.63,29.52,28.92,35471900.0,-0.89,-3.01,30.65,28.48,104696,16.97,105.70,7.35,59.86,75.36,4.11,32.47,26.57,0.98
002887,绿茵生态,13.28,13.54,13.78,5018400.0,-0.26,-1.92,13.78,13.14,6674,2.31,30.11,4.73,28.85,40.64,1.71,14.89,12.19,0.59
002888,惠威科技,18.31,19.27,19.37,6824400.0,-0.96,-4.98,19.37,18.01,12812,9.11,146.47,7.06,13.72,27.03,7.10,21.20,17.34,0.84
002889,东方嘉盛,11.78,11.83,11.83,2144900.0,-0.05,-0.42,11.96,11.70,2538,0.85,45.41,2.20,29.60,44.49,1.77,13.01,10.65,0.63
002890,弘宇股份,15.19,15.80,15.68,1962200.0,-0.61,-3.86,15.91,15.05,3013,1.22,241.41,5.44,24.53,25.80,4.26,17.38,14.22,0.73
002891,中宠股份,29.75,29.39,29.35,9355400.0,0.36,1.22,30.28,28.84,27723,2.91,27.59,4.90,95.76,95.76,2.88,32.33,26.45,1.33
002892,科力尔,10.63,11.67,11.72,25632200.0,-1.04,-8.91,11.72,10.58,28220,5.11,410.92,9.77,53.27,79.16,6.22,12.84,10.50,0.88
002893,京能热力,12.54,12.21,12.00,42186200.0,0.33,2.70,12.82,11.92,52445,20.80,50.87,7.37,25.43,33.06,2.35,13.43,10.99,1.32
002895,川恒股份,34.10,34.23,34.53,11452500.0,-0.13,-0.38,35.53,33.91,39730,1.92,16.57,4.73,202.88,206.61,2.95,37.65,30.81,1.26
002896,中大力德,75.82,82.24,81.42,17092700.0,-6.42,-7.81,81.45,75.00,132207,8.70,264.33,7.84,149.00,149.00,12.37,90.46,74.02,0.85
002897,意华股份,76.90,80.55,81.01,14915000.0,-3.65,-4.53,84.29,75.57,118438,8.18,50.72,10.83,140.28,149.09,5.24,88.61,72.50,0.60
002898,*ST赛隆,8.30,8.30,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-11.31,0.00,8.40,14.61,3.93,8.72,7.89,0.00
002899,英派斯,27.20,27.66,27.60,3892300.0,-0.46,-1.66,28.20,26.71,10706,2.63,63.01,5.39,40.20,40.20,2.27,30.43,24.89,0.81
002900,哈三联,10.25,10.30,10.28,3840300.0,-0.05,-0.49,10.41,10.14,3941,2.38,-10.20,2.62,16.52,32.43,1.84,11.33,9.27,1.09
002901,大博医疗,40.60,40.56,40.56,1693400.0,0.04,0.10,40.84,39.85,6822,0.59,26.14,2.44,117.10,168.09,4.51,44.62,36.50,1.02
002902,铭普光磁,33.31,34.95,34.96,20109200.0,-1.64,-4.69,35.36,32.79,68341,11.32,-35.00,7.35,59.17,78.28,12.90,38.45,31.46,0.82
002903,宇环数控,40.35,43.22,43.21,6780400.0,-2.87,-6.64,43.33,39.99,28000,6.36,-199.99,7.73,43.04,63.23,8.12,47.54,38.90,0.94
002905,金逸影视,8.26,8.33,8.30,5522000.0,-0.07,-0.84,8.41,8.24,4600,1.58,-31.54,2.04,28.86,31.08,47.65,9.16,7.50,0.87
002906,华阳集团,28.95,30.60,30.67,12516000.0,-1.65,-5.39,31.13,28.80,36886,2.39,19.19,7.61,151.88,151.96,2.20,33.66,27.54,1.09
002907,华森制药,12.40,12.23,12.23,2038000.0,0.17,1.39,12.47,12.21,2519,0.61,90.02,2.13,41.64,51.78,3.00,13.45,11.01,1.08
002908,德生科技,7.40,7.58,7.62,5508400.0,-0.18,-2.37,7.70,7.34,4131,1.71,-442.27,4.75,23.82,31.93,2.91,8.34,6.82,0.91
002909,集泰股份,5.77,6.06,6.06,13346800.0,-0.29,-4.79,6.11,5.67,7780,3.51,-64.19,7.26,21.95,22.50,2.65,6.67,5.45,0.73
002910,庄园牧场,9.93,10.06,9.98,5295300.0,-0.13,-1.29,10.27,9.88,5340,3.10,-24.29,3.88,16.99,19.42,1.96,11.07,9.05,0.99
002911,佛燃能源,11.36,11.37,11.36,4336400.0,-0.01,-0.09,11.47,11.28,4930,0.34,14.29,1.67,143.94,147.47,3.49,12.51,10.23,0.86
002912,中新赛克,21.38,22.82,23.00,3785100.0,-1.44,-6.31,23.00,21.23,8278,2.33,135.40,7.76,34.68,36.51,2.33,25.10,20.54,1.18
002913,奥士康,52.30,54.53,54.68,7225200.0,-2.23,-4.09,56.33,51.77,38802,2.39,77.89,8.36,157.78,165.98,3.75,59.98,49.08,0.91
002915,中欣氟材,18.98,19.80,19.81,9484800.0,-0.82,-4.14,19.92,18.88,18249,3.29,593.85,5.25,54.68,63.63,4.28,21.78,17.82,0.53
002916,深南电路,411.41,395.88,405.00,15361600.0,15.53,3.92,425.00,401.31,634707,2.31,77.10,5.98,2735.09,2802.39,17.03,435.47,356.29,0.89
002917,金奥博,13.55,14.24,14.11,11679800.0,-0.69,-4.85,14.28,13.48,16099,4.48,26.58,5.62,35.30,47.10,2.69,15.66,12.82,0.73
002918,蒙娜丽莎,13.46,14.96,15.39,38148000.0,-1.50,-10.03,15.86,13.46,53760,17.81,58.80,16.04,28.83,55.03,1.70,16.46,13.46,1.10
002919,名臣健康,22.60,23.06,23.06,5595100.0,-0.46,-1.99,23.80,22.45,12897,2.11,243.21,5.85,59.80,60.23,7.38,25.37,20.75,0.84
002920,德赛西威,101.76,108.20,110.40,19335000.0,-6.44,-5.95,110.84,101.76,202204,3.24,26.03,8.39,607.12,607.31,4.01,119.02,97.38,0.80
002921,联诚精密,26.32,27.25,27.31,5717700.0,-0.93,-3.41,27.49,26.06,15178,4.45,-512.99,5.25,33.81,39.21,2.99,29.98,24.53,0.78
002922,伊戈尔,42.54,47.27,47.60,37808700.0,-4.73,-10.01,48.77,42.54,169921,10.03,79.22,13.18,160.38,179.77,4.75,52.00,42.54,0.91
002923,润都股份,10.77,10.83,10.98,5071500.0,-0.06,-0.55,10.98,10.72,5491,1.97,-72.52,2.40,27.80,36.07,3.42,11.91,9.75,0.78
002925,盈趣科技,19.06,19.87,19.87,11618400.0,-0.81,-4.08,20.08,18.98,22338,1.59,24.77,5.54,139.34,147.08,2.95,21.86,17.88,0.99
002926,华西证券,8.09,8.08,8.09,19297500.0,0.01,0.12,8.22,8.07,15698,0.74,13.59,1.86,212.36,212.36,0.84,8.89,7.27,1.11
002927,泰永长征,24.30,23.29,23.00,43858000.0,1.01,4.34,25.62,22.74,107313,19.87,-659.34,12.37,53.63,54.24,5.39,25.62,20.96,1.98
002928,华夏航空,7.90,7.66,7.93,61659900.0,0.24,3.13,8.25,7.84,49596,4.82,14.89,5.35,100.98,100.98,2.54,8.43,6.89,1.14
002929,润建股份,73.20,76.12,78.00,25265200.0,-2.92,-3.84,79.44,72.00,189762,11.78,-1105.53,9.77,156.93,207.95,3.28,83.73,68.51,0.71
002930,宏川智慧,11.75,12.43,12.43,14192400.0,-0.68,-5.47,12.45,11.65,16933,3.28,-12.44,6.44,50.92,53.76,2.75,13.67,11.19,0.97
002931,锋龙股份,52.55,57.36,56.86,21257000.0,-4.81,-8.39,57.55,51.80,114981,10.56,640.44,10.02,105.76,114.82,12.03,63.10,51.62,0.74
002932,*ST明德,15.88,15.92,15.90,2356300.0,-0.04,-0.25,15.98,15.69,3738,1.51,-280.26,1.82,24.79,36.92,0.67,16.72,15.12,0.93
002933,新兴装备,27.42,28.68,28.65,1805600.0,-1.26,-4.39,28.92,27.40,5046,1.55,120.70,5.30,32.01,32.18,2.09,31.55,25.81,1.14
002935,天奥电子,19.03,20.54,20.45,9368800.0,-1.51,-7.35,20.53,18.95,18333,2.26,122.08,7.69,78.99,80.71,5.00,22.59,18.49,0.98
002936,郑州银行,1.77,1.76,1.76,65706100.0,0.01,0.57,1.78,1.75,11630,0.93,8.25,1.70,124.42,160.93,0.35,1.94,1.58,0.99
002937,兴瑞科技,31.33,32.60,32.93,6555800.0,-1.27,-3.90,33.15,31.05,20874,2.17,67.64,6.44,94.86,95.11,6.65,35.86,29.34,0.61
002938,鹏鼎控股,105.01,106.00,107.99,60926800.0,-0.99,-0.93,112.99,104.00,661239,2.64,65.57,8.48,2425.14,2434.19,7.03,116.60,95.40,1.13
002939,长城证券,8.50,8.40,8.41,27152000.0,0.10,1.19,8.54,8.38,22947,0.75,14.49,1.90,306.23,342.93,1.05,9.24,7.56,0.79
002940,昂利康,35.00,35.50,35.80,17208400.0,-0.50,-1.41,36.28,34.52,60684,9.29,55.51,4.96,64.85,70.60,4.29,39.05,31.95,0.91
002941,新疆交建,12.14,12.12,12.18,8574600.0,0.02,0.17,12.35,12.10,10495,1.18,19.09,2.06,88.59,88.59,1.89,13.33,10.91,0.89
002942,新农股份,17.02,17.33,17.35,1860300.0,-0.31,-1.79,17.55,16.90,3198,1.34,26.52,3.75,23.62,26.46,2.08,19.06,15.60,0.85
002943,宇晶股份,82.78,89.10,93.64,22140900.0,-6.32,-7.09,95.60,81.08,193294,15.19,512.36,16.30,120.63,170.22,19.67,98.01,80.19,1.79
002945,华林证券,14.58,14.85,14.88,13583100.0,-0.27,-1.82,15.03,14.56,20081,0.50,79.21,3.16,393.66,393.66,5.35,16.34,13.37,0.92
002946,新乳业,18.73,17.59,17.61,9704500.0,1.14,6.48,18.82,17.44,17785,1.14,20.55,7.85,159.34,161.20,4.22,19.35,15.83,1.81
002947,恒铭达,88.32,94.57,95.60,13896400.0,-6.25,-6.61,95.90,87.20,124901,7.01,39.35,9.20,175.14,226.28,7.28,104.03,85.11,1.07
002948,青岛银行,5.59,5.46,5.45,39729100.0,0.13,2.38,5.63,5.43,22117,1.28,5.97,3.66,173.99,325.36,0.76,6.01,4.91,1.23
002949,华阳国际,12.10,12.41,12.38,3248600.0,-0.31,-2.50,12.61,12.05,3987,2.14,25.62,4.51,18.38,23.72,1.66,13.65,11.17,0.87
002950,奥美医疗,9.94,10.03,10.00,9391000.0,-0.09,-0.90,10.09,9.86,9344,2.19,23.20,2.29,42.70,62.95,1.70,11.03,9.03,1.02
002951,金时科技,17.64,17.49,17.98,33921000.0,0.15,0.86,18.88,17.54,61038,8.46,-31.88,7.66,70.76,71.44,4.71,19.24,15.74,3.19
002952,亚世光电,27.07,30.08,29.88,11854500.0,-3.01,-10.01,29.95,27.07,33067,9.00,293.55,9.57,35.64,44.49,5.05,33.09,27.07,0.63
002953,日丰股份,10.44,10.83,10.83,6769900.0,-0.39,-3.60,10.83,10.40,7159,2.50,32.75,3.97,28.32,51.32,2.35,11.91,9.75,1.31
002955,鸿合科技,23.05,24.02,24.05,2611300.0,-0.97,-4.04,24.05,22.91,6116,1.33,579.29,4.75,45.10,54.55,1.70,26.42,21.62,1.13
002956,西麦食品,21.96,21.62,21.54,3666600.0,0.34,1.57,22.53,21.54,8084,1.17,31.41,4.58,68.63,68.64,4.30,23.78,19.46,0.68
002957,科瑞技术,62.04,61.96,67.48,52973000.0,0.08,0.13,67.98,60.66,333386,12.65,87.36,11.81,259.75,260.56,7.87,68.16,55.76,1.11
002958,青农商行,2.87,2.84,2.84,39295500.0,0.03,1.06,2.88,2.83,11235,0.72,4.99,1.76,156.11,159.45,0.42,3.12,2.56,1.44
002959,小熊电器,37.49,37.45,37.62,1027500.0,0.04,0.11,37.88,37.25,3858,0.68,17.06,1.68,56.43,58.42,2.04,41.20,33.71,1.15
002960,青鸟智控,8.28,8.59,8.64,17830100.0,-0.31,-3.61,8.69,8.21,14903,1.84,27.66,5.59,80.17,87.25,1.42,9.45,7.73,0.96
002961,瑞达期货,22.08,21.78,21.89,9127100.0,0.30,1.38,23.05,21.78,20500,1.91,15.73,5.83,105.31,105.31,2.63,23.96,19.60,1.65
002962,五方光电,18.48,19.81,19.79,31473300.0,-1.33,-6.71,19.89,18.32,59742,15.05,179.14,7.93,38.66,53.90,3.04,21.79,17.83,0.81
002963,豪尔赛,16.74,17.70,18.00,3012700.0,-0.96,-5.42,18.00,16.62,5162,2.45,-22.93,7.80,20.59,25.17,2.12,19.47,15.93,0.69
002965,祥鑫科技,32.60,34.49,34.73,9447500.0,-1.89,-5.48,34.81,32.10,31163,4.96,166.32,7.86,62.08,86.51,2.04,37.94,31.04,0.93
002966,苏州银行,8.15,8.04,8.05,37112400.0,0.11,1.37,8.21,8.05,30211,0.84,6.65,1.99,358.23,364.36,0.70,8.84,7.24,1.30
002967,广电计量,20.92,21.56,22.51,21557800.0,-0.64,-2.97,22.58,20.71,46694,3.94,30.53,8.67,114.48,133.32,2.71,23.72,19.40,1.78
002968,新大正,9.99,10.18,10.27,3842900.0,-0.19,-1.87,10.38,9.93,3901,1.80,23.76,4.42,21.28,22.61,1.81,11.20,9.16,0.91
002969,嘉美包装,18.65,19.17,19.18,54574500.0,-0.52,-2.71,20.15,18.40,104908,4.99,145.33,9.13,203.80,204.87,6.29,21.09,17.25,0.75
002970,锐明技术,63.30,67.43,67.06,5738100.0,-4.13,-6.12,67.50,62.32,36810,4.58,35.54,7.68,79.23,115.66,5.71,74.17,60.69,0.86
002971,和远气体,34.75,33.82,34.46,19263500.0,0.93,2.75,36.38,34.05,67959,12.32,138.38,6.89,54.35,73.58,4.07,37.20,30.44,1.54
002972,科安达,11.63,12.02,11.98,3973900.0,-0.39,-3.24,12.09,11.58,4681,2.95,30.86,4.24,15.66,28.61,2.26,13.22,10.82,0.88
002973,侨银股份,12.32,12.66,12.85,4739400.0,-0.34,-2.69,12.93,12.30,5943,1.49,33.30,4.98,39.13,50.35,1.95,13.93,11.39,0.83
002975,博杰股份,144.30,134.28,140.99,24216200.0,10.02,7.46,147.71,139.50,353337,17.63,128.97,6.11,198.20,300.33,12.76,147.71,120.85,1.62
002976,瑞玛精密,36.64,36.97,37.71,7559700.0,-0.33,-0.89,38.98,35.68,28120,11.34,-291.33,8.93,24.43,54.85,3.81,40.67,33.27,1.15
002977,*ST天箭,27.88,28.16,27.93,2476400.0,-0.28,-0.99,28.56,27.75,6967,3.72,-14.04,2.88,18.58,33.49,3.94,29.57,26.75,1.36
002978,安宁股份,27.73,27.89,27.90,3341700.0,-0.16,-0.57,28.35,27.58,9338,0.90,20.37,2.76,102.40,130.88,1.49,30.68,25.10,0.98
002979,雷赛智能,54.52,56.99,57.01,15789900.0,-2.47,-4.33,57.83,53.92,87321,7.12,71.05,6.86,120.90,171.72,9.20,62.69,51.29,0.60
002980,华盛昌,109.22,113.60,115.66,13860000.0,-4.38,-3.86,116.55,107.25,154760,13.68,266.39,8.19,110.63,206.86,18.32,124.96,102.24,0.84
002981,朝阳科技,26.74,25.79,25.80,7137000.0,0.95,3.68,26.88,24.44,18570,5.98,74.30,9.46,31.93,36.76,3.53,28.37,23.21,2.22
002982,湘佳股份,12.46,12.47,12.50,3702400.0,-0.01,-0.08,12.71,12.35,4633,2.85,180.06,2.89,16.21,25.32,1.58,13.72,11.22,1.00
002983,芯瑞达,24.67,27.41,27.20,8491700.0,-2.74,-10.00,27.21,24.67,21722,6.63,50.22,9.27,31.62,55.18,3.97,30.15,24.67,0.94
002984,森麒麟,15.22,15.17,15.17,10513800.0,0.05,0.33,15.48,15.11,16031,1.47,16.21,2.44,108.66,157.72,1.17,16.69,13.65,0.77
002985,北摩高科,30.21,31.55,32.00,5869300.0,-1.34,-4.25,32.00,30.10,17998,1.77,46.96,6.02,99.98,100.25,3.69,34.71,28.40,1.31
002986,宇新股份,11.82,12.19,12.20,7601700.0,-0.37,-3.04,12.34,11.70,9064,2.52,-33.55,5.25,35.68,44.93,1.18,13.41,10.97,1.16
002987,京北方,11.45,11.80,11.80,10183200.0,-0.35,-2.97,11.90,11.41,11780,1.01,38.97,4.15,115.89,119.19,4.22,12.98,10.62,0.92
002988,豪美新材,30.00,31.40,31.90,4532500.0,-1.40,-4.46,33.00,29.84,13992,1.81,64.17,10.06,74.94,74.94,2.79,34.54,28.26,1.01
002989,中天精装,28.88,29.94,29.65,7345500.0,-1.06,-3.54,30.23,28.51,21426,4.01,-32.60,5.74,52.95,58.23,4.18,32.93,26.95,0.90
002990,盛视科技,46.53,51.70,51.70,15270300.0,-5.17,-10.00,52.00,46.53,73661,11.06,206.97,10.58,64.22,121.84,4.93,56.87,46.53,0.98
002991,甘源食品,47.36,45.53,45.82,1281700.0,1.83,4.02,47.60,45.34,5982,2.57,19.89,4.96,23.65,44.15,2.48,50.08,40.98,2.20
002992,宝明科技,42.00,44.08,44.00,2430500.0,-2.08,-4.72,44.57,41.60,10312,1.56,489.62,6.74,65.62,75.96,10.32,48.49,39.67,1.27
002993,奥海科技,64.74,68.28,66.92,9086900.0,-3.54,-5.18,67.39,64.20,59575,3.81,51.91,4.67,154.37,178.71,3.81,75.11,61.45,0.87
002995,天地在线,22.83,20.75,21.50,18708100.0,2.08,10.02,22.83,21.30,41535,16.64,-36.49,7.37,25.66,40.51,5.05,22.83,18.68,3.24
002996,顺博合金,6.83,7.02,7.02,10463400.0,-0.19,-2.71,7.06,6.78,7229,2.51,19.79,3.99,28.43,45.72,1.38,7.72,6.32,0.89
002997,瑞鹄模具,31.85,31.24,31.37,10036100.0,0.61,1.95,34.25,31.30,32454,4.79,16.62,9.44,66.67,66.67,2.59,34.36,28.12,1.71
002998,优彩资源,8.24,8.49,8.57,7764800.0,-0.25,-2.94,8.60,8.18,6491,2.87,42.64,4.95,22.29,29.24,1.72,9.34,7.64,0.95
002999,天禾股份,6.22,6.38,6.37,7820300.0,-0.16,-2.51,6.41,6.19,4918,2.28,40.05,3.45,21.37,21.62,1.76,7.02,5.74,0.96
003000,劲仔食品,10.82,10.65,10.65,6377300.0,0.17,1.60,11.05,10.65,6961,2.07,19.80,3.76,33.33,48.79,3.31,11.72,9.59,1.85
003001,中岩大地,18.29,19.16,19.15,5649700.0,-0.87,-4.54,19.43,18.10,10515,4.94,316.87,6.94,20.90,31.91,2.67,21.08,17.24,0.62
003002,壶化股份,22.20,23.39,23.34,3237700.0,-1.19,-5.09,23.34,22.07,7298,1.77,26.97,5.43,40.59,44.40,2.86,25.73,21.05,1.13
003003,天元股份,11.88,12.20,12.33,4460500.0,-0.32,-2.62,12.38,11.81,5397,3.79,35.23,4.67,13.99,20.99,1.59,13.42,10.98,1.03
003004,声迅股份,59.71,57.28,55.03,5970100.0,2.43,4.24,61.08,55.03,35253,8.68,-5378.55,10.56,41.05,48.88,7.74,63.01,51.55,0.97
003005,竞业达,15.37,15.90,15.82,2758700.0,-0.53,-3.33,15.94,15.30,4296,2.17,-406.27,4.03,19.52,35.56,1.99,17.49,14.31,1.09
003006,百亚股份,17.08,16.20,16.20,11942900.0,0.88,5.43,17.38,16.16,20187,2.79,33.19,7.53,73.20,73.38,5.23,17.82,14.58,1.43
003007,直真科技,42.15,44.72,45.10,4123900.0,-2.57,-5.75,45.48,41.85,17751,5.68,214.18,8.12,30.60,50.40,3.31,49.19,40.25,0.56
003008,开普检测,19.85,20.41,20.45,1766400.0,-0.56,-2.74,20.60,19.61,3547,2.27,26.16,4.85,15.43,20.64,1.93,22.45,18.37,0.83
003009,中天火箭,50.50,53.29,53.00,3237100.0,-2.79,-5.24,53.39,50.30,16674,1.97,-104.46,5.80,83.17,83.18,4.13,58.62,47.96,0.94
003010,若羽臣,25.82,24.70,24.95,11618600.0,1.12,4.53,26.50,24.67,29741,5.14,33.56,7.41,58.39,80.32,10.15,27.17,22.23,1.90
003011,海象新材,21.27,22.39,22.53,2525500.0,-1.12,-5.00,22.53,21.11,5452,3.29,25.36,6.34,16.34,21.84,1.57,24.63,20.15,0.47
003012,东鹏控股,5.28,5.20,5.21,10909500.0,0.08,1.54,5.33,5.20,5753,0.96,18.38,2.50,59.90,61.09,0.81,5.72,4.68,1.48
003013,地铁设计,14.65,14.51,14.47,3441100.0,0.14,0.96,14.87,14.18,5016,0.86,14.04,4.76,58.59,67.50,2.00,15.96,13.06,0.97
003015,日久光电,12.50,13.18,13.20,6590200.0,-0.68,-5.16,13.32,12.44,8444,2.66,40.45,6.68,30.92,35.13,3.19,14.50,11.86,1.02
003016,欣贺股份,7.29,7.40,7.44,3782700.0,-0.11,-1.49,7.48,7.25,2784,0.92,102.87,3.11,29.95,30.66,1.14,8.14,6.66,0.87
003017,大洋生物,27.35,28.03,28.00,1841000.0,-0.68,-2.43,28.17,27.30,5084,2.66,22.66,3.10,18.95,22.97,1.97,30.83,25.23,0.83
003018,金富科技,67.33,64.58,66.67,17396300.0,2.75,4.26,70.84,66.07,119331,7.33,182.44,7.39,159.83,175.06,10.80,71.04,58.12,1.37
003019,宸展光电,41.35,44.05,44.52,13036900.0,-2.70,-6.13,44.93,40.75,54486,7.62,42.49,9.49,70.73,73.17,4.25,48.46,39.65,0.86
003020,立方制药,16.50,16.17,16.33,2926200.0,0.33,2.04,16.83,16.18,4818,1.74,23.21,4.02,27.81,37.66,2.11,17.79,14.55,1.57
003021,兆威机电,96.83,102.77,102.29,6655600.0,-5.94,-5.78,103.46,95.92,65689,3.21,107.71,7.34,200.81,259.08,5.05,113.05,92.49,0.80
003022,联泓新科,24.79,25.58,25.59,28394800.0,-0.79,-3.09,26.03,24.58,71533,2.13,87.35,5.67,330.81,331.09,4.42,28.14,23.02,1.02
003023,彩虹集团,25.50,25.59,25.85,5577400.0,-0.09,-0.35,27.09,25.31,14456,5.31,52.05,6.96,26.81,26.86,1.69,28.15,23.03,0.78
003025,思进智能,14.53,15.50,15.41,12411300.0,-0.97,-6.26,15.46,14.39,18440,5.48,26.90,6.90,32.90,41.26,3.17,17.05,13.95,1.09
003026,中晶科技,43.50,46.71,46.74,9293400.0,-3.21,-6.87,46.98,43.10,41507,9.31,113.09,8.31,43.42,56.38,8.28,51.38,42.04,0.93
003027,同兴科技,22.17,22.60,22.80,3810800.0,-0.43,-1.90,23.12,21.81,8506,3.63,40.97,5.80,23.25,28.98,1.71,24.86,20.34,0.53
003028,振邦智能,27.04,28.16,28.00,2642000.0,-1.12,-3.98,28.66,26.79,7241,3.75,79.41,6.64,19.07,39.13,2.27,30.98,25.34,0.52
003029,吉大正元,18.66,19.46,19.57,3145700.0,-0.80,-4.11,19.67,18.60,5947,1.79,-37.21,5.50,32.86,36.13,3.53,21.41,17.51,0.67
